2.135947936125066806e-03
2.349933902466207897e-03
2.274394675630696683e-03
2.407535617474379063e-03
3.321875000452063475e-03
2.018168584613600023e-03
2.376300397276087922e-03
2.161757855334579034e-03
2.514311928862923186e-03
2.202771571627372676e-03
