2.342136248030089393e-03
3.269722567065575566e-03
1.047567079967954597e-02
2.867952088308905762e-03
2.937659227885015996e-03
6.813253239425682423e-03
2.675777604588341473e-03
6.936284735804605639e-03
2.663318160817391977e-03
3.261672463548281539e-03
